date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2023-05-01,9.31,1.16,30,"1993-05-01 2022-05-01",90.04,4.11,30,"1993-05-01 2022-05-01",17.38,1.38,30,"1993-05-01 2022-05-01",19.94,1.53,30,"1993-05-01 2022-05-01",4.84,1.42,30,"1993-05-01 2022-05-01",52.87,3.81,30,"1993-05-01 2022-05-01",7.64,1.04,30,"1993-05-01 2022-05-01",1.02,0.58,30,"1993-05-01 2022-05-01",35.52,19.37,30,"1993-05-01 2022-05-01",35.43,19.53,30,"1993-05-01 2022-05-01",0,0,30,"1993-05-01 2022-05-01",0,0,30,"1993-05-01 2022-05-01",,,,
2023-04-01,6.59,1.08,30,"1993-04-01 2022-04-01",90.84,3.47,30,"1993-04-01 2022-04-01",13.61,1.14,30,"1993-04-01 2022-04-01",21.26,1.8,30,"1993-04-01 2022-04-01",1.84,1.41,30,"1993-04-01 2022-04-01",53.86,4.54,30,"1993-04-01 2022-04-01",4.52,1.09,30,"1993-04-01 2022-04-01",1.41,0.79,30,"1993-04-01 2022-04-01",47.6,25.78,30,"1993-04-01 2022-04-01",47.2,25.89,30,"1993-04-01 2022-04-01",0.41,2.19,30,"1993-04-01 2022-04-01",0,0,30,"1993-04-01 2022-04-01",,,,
2023-03-01,5.08,1.21,30,"1993-03-01 2022-03-01",92.37,3.18,30,"1993-03-01 2022-03-01",10.7,1.07,30,"1993-03-01 2022-03-01",22.2,2.91,30,"1993-03-01 2022-03-01",0.41,1.4,30,"1993-03-01 2022-03-01",59.46,4.2,30,"1993-03-01 2022-03-01",2.72,1.04,30,"1993-03-01 2022-03-01",1.52,0.79,30,"1993-03-01 2022-03-01",82.92,38.72,30,"1993-03-01 2022-03-01",80.08,37.17,30,"1993-03-01 2022-03-01",2.81,5.24,30,"1993-03-01 2022-03-01",0,0.07,30,"1993-03-01 2022-03-01",,,,
2023-02-01,3.77,1.66,30,"1993-02-01 2022-02-01",93.53,3.16,30,"1993-02-01 2022-02-01",8.47,1.41,30,"1993-02-01 2022-02-01",21.05,3.76,30,"1993-02-01 2022-02-01",-0.91,2.17,30,"1993-02-01 2022-02-01",63.66,4.94,30,"1993-02-01 2022-02-01",1.18,1.48,30,"1993-02-01 2022-02-01",1.54,0.94,30,"1993-02-01 2022-02-01",85.88,44.84,30,"1993-02-01 2022-02-01",77.2,44.32,30,"1993-02-01 2022-02-01",8.75,15.76,30,"1993-02-01 2022-02-01",0.7,2.04,30,"1993-02-01 2022-02-01",,,,
2023-01-01,4.48,1.47,30,"1993-01-01 2022-01-01",95.53,2.86,30,"1993-01-01 2022-01-01",7.58,1.2,30,"1993-01-01 2022-01-01",20.76,3.28,30,"1993-01-01 2022-01-01",0.25,1.74,30,"1993-01-01 2022-01-01",73.52,4.78,30,"1993-01-01 2022-01-01",1.6,1.26,30,"1993-01-01 2022-01-01",1.64,0.74,30,"1993-01-01 2022-01-01",146.12,56.04,30,"1993-01-01 2022-01-01",136.36,54.01,30,"1993-01-01 2022-01-01",9.67,13.78,30,"1993-01-01 2022-01-01",0.7,1.29,30,"1993-01-01 2022-01-01",,,,
2022-12-01,4.11,1.28,30,"1992-12-01 2021-12-01",95.07,2.67,30,"1992-12-01 2021-12-01",7.14,1.2,30,"1992-12-01 2021-12-01",22.58,3.39,30,"1992-12-01 2021-12-01",-0.19,1.69,30,"1992-12-01 2021-12-01",72.41,3.62,30,"1992-12-01 2021-12-01",1.3,1.36,30,"1992-12-01 2021-12-01",1.84,0.79,30,"1992-12-01 2021-12-01",147.87,52.26,30,"1992-12-01 2021-12-01",136.16,49.09,30,"1992-12-01 2021-12-01",12.06,26.21,30,"1992-12-01 2021-12-01",0.9,2.57,30,"1992-12-01 2021-12-01",,,,
2022-11-01,6.41,1.32,30,"1992-11-01 2021-11-01",95.73,2.5,30,"1992-11-01 2021-11-01",9.91,1.01,30,"1992-11-01 2021-11-01",21.11,3.47,30,"1992-11-01 2021-11-01",1.94,1.69,30,"1992-11-01 2021-11-01",70.82,4.33,30,"1992-11-01 2021-11-01",3.16,1.45,30,"1992-11-01 2021-11-01",1.29,0.87,30,"1992-11-01 2021-11-01",148.74,73.78,30,"1992-11-01 2021-11-01",145.57,71.07,30,"1992-11-01 2021-11-01",3.35,8.34,30,"1992-11-01 2021-11-01",0.2,0.58,30,"1992-11-01 2021-11-01",,,,
2022-10-01,9.17,0.94,30,"1992-10-01 2021-10-01",95.17,2.57,30,"1992-10-01 2021-10-01",14.21,0.81,30,"1992-10-01 2021-10-01",18.72,2.28,30,"1992-10-01 2021-10-01",4.8,1.24,30,"1992-10-01 2021-10-01",65.5,4.05,30,"1992-10-01 2021-10-01",6.09,1,30,"1992-10-01 2021-10-01",0.87,0.53,30,"1992-10-01 2021-10-01",100.26,60.52,30,"1992-10-01 2021-10-01",100.26,60.52,30,"1992-10-01 2021-10-01",0,0,30,"1992-10-01 2021-10-01",0,0,30,"1992-10-01 2021-10-01",,,,
2022-09-01,11.94,0.92,30,"1992-09-01 2021-09-01",93.45,3.16,30,"1992-09-01 2021-09-01",19.65,1.05,30,"1992-09-01 2021-09-01",17.04,1.81,30,"1992-09-01 2021-09-01",7.78,1.02,30,"1992-09-01 2021-09-01",57,4.44,30,"1992-09-01 2021-09-01",9.29,0.97,30,"1992-09-01 2021-09-01",0.51,0.58,30,"1992-09-01 2021-09-01",41.96,31.8,30,"1992-09-01 2021-09-01",41.96,31.8,30,"1992-09-01 2021-09-01",0,0,30,"1992-09-01 2021-09-01",0,0,30,"1992-09-01 2021-09-01",,,,
2022-08-01,13.18,0.71,30,"1992-08-01 2021-08-01",90.6,3.44,30,"1992-08-01 2021-08-01",22.63,0.79,30,"1992-08-01 2021-08-01",18.34,1.59,30,"1992-08-01 2021-08-01",9.62,0.78,30,"1992-08-01 2021-08-01",52.28,3.35,30,"1992-08-01 2021-08-01",11.61,0.7,30,"1992-08-01 2021-08-01",0.43,0.4,30,"1992-08-01 2021-08-01",20.02,20.48,30,"1992-08-01 2021-08-01",20.02,20.48,30,"1992-08-01 2021-08-01",0,0,30,"1992-08-01 2021-08-01",0,0,30,"1992-08-01 2021-08-01",,,,
2022-07-01,12.84,0.65,30,"1992-07-01 2021-07-01",88.99,3.29,30,"1992-07-01 2021-07-01",22.76,1.09,30,"1992-07-01 2021-07-01",19.09,1.63,30,"1992-07-01 2021-07-01",9.33,0.76,30,"1992-07-01 2021-07-01",50.72,4.24,30,"1992-07-01 2021-07-01",11.81,0.74,30,"1992-07-01 2021-07-01",0.65,0.45,30,"1992-07-01 2021-07-01",16.15,14.09,30,"1992-07-01 2021-07-01",16.15,14.09,30,"1992-07-01 2021-07-01",0,0,30,"1992-07-01 2021-07-01",0,0,30,"1992-07-01 2021-07-01",,,,
2022-06-01,11.23,0.84,30,"1992-06-01 2021-06-01",88.33,3.63,30,"1992-06-01 2021-06-01",20.33,1.43,30,"1992-06-01 2021-06-01",20.06,1.84,30,"1992-06-01 2021-06-01",7.12,0.79,30,"1992-06-01 2021-06-01",50.73,4.28,30,"1992-06-01 2021-06-01",10.28,0.72,30,"1992-06-01 2021-06-01",0.98,0.5,30,"1992-06-01 2021-06-01",28.59,13.92,30,"1992-06-01 2021-06-01",28.59,13.92,30,"1992-06-01 2021-06-01",0,0,30,"1992-06-01 2021-06-01",0,0,30,"1992-06-01 2021-06-01",,,,
2022-05-01,9.32,1.17,30,"1992-05-01 2021-05-01",89.71,3.7,30,"1992-05-01 2021-05-01",17.52,1.31,30,"1992-05-01 2021-05-01",19.72,1.5,30,"1992-05-01 2021-05-01",4.86,1.41,30,"1992-05-01 2021-05-01",52.51,3.9,30,"1992-05-01 2021-05-01",7.66,1.03,30,"1992-05-01 2021-05-01",0.98,0.53,30,"1992-05-01 2021-05-01",34.37,19.5,30,"1992-05-01 2021-05-01",34.28,19.66,30,"1992-05-01 2021-05-01",0,0,30,"1992-05-01 2021-05-01",0,0,30,"1992-05-01 2021-05-01",,,,
2022-04-01,6.65,1.11,30,"1992-04-01 2021-04-01",90.67,3.21,30,"1992-04-01 2021-04-01",13.72,1.09,30,"1992-04-01 2021-04-01",21.11,1.76,30,"1992-04-01 2021-04-01",1.94,1.4,30,"1992-04-01 2021-04-01",53.95,4.52,30,"1992-04-01 2021-04-01",4.59,1.06,30,"1992-04-01 2021-04-01",1.31,0.7,30,"1992-04-01 2021-04-01",46.4,24.31,30,"1992-04-01 2021-04-01",46,24.4,30,"1992-04-01 2021-04-01",0.41,2.19,30,"1992-04-01 2021-04-01",0,0,30,"1992-04-01 2021-04-01",,,,
2022-03-01,5.11,1.26,30,"1992-03-01 2021-03-01",92.27,3.01,30,"1992-03-01 2021-03-01",10.8,1.2,30,"1992-03-01 2021-03-01",21.97,3.34,30,"1992-03-01 2021-03-01",0.45,1.46,30,"1992-03-01 2021-03-01",59.35,4.08,30,"1992-03-01 2021-03-01",2.74,1.05,30,"1992-03-01 2021-03-01",1.42,0.76,30,"1992-03-01 2021-03-01",81.09,40.15,30,"1992-03-01 2021-03-01",78.25,38.52,30,"1992-03-01 2021-03-01",2.81,5.24,30,"1992-03-01 2021-03-01",0,0.07,30,"1992-03-01 2021-03-01",,,,
2022-02-01,3.84,1.73,30,"1992-02-01 2021-02-01",93.44,3.07,30,"1992-02-01 2021-02-01",8.53,1.45,30,"1992-02-01 2021-02-01",20.85,3.93,30,"1992-02-01 2021-02-01",-0.79,2.26,30,"1992-02-01 2021-02-01",64.03,5.27,30,"1992-02-01 2021-02-01",1.28,1.54,30,"1992-02-01 2021-02-01",1.49,0.92,30,"1992-02-01 2021-02-01",86.95,44.7,30,"1992-02-01 2021-02-01",78.36,44.36,30,"1992-02-01 2021-02-01",8.72,15.78,30,"1992-02-01 2021-02-01",0.7,2.04,30,"1992-02-01 2021-02-01",,,,
2022-01-01,4.5,1.48,30,"1992-01-01 2021-01-01",95.4,2.74,30,"1992-01-01 2021-01-01",7.64,1.21,30,"1992-01-01 2021-01-01",20.77,3.27,30,"1992-01-01 2021-01-01",0.27,1.76,30,"1992-01-01 2021-01-01",73.13,4.24,30,"1992-01-01 2021-01-01",1.66,1.29,30,"1992-01-01 2021-01-01",1.61,0.73,30,"1992-01-01 2021-01-01",149.28,57.89,30,"1992-01-01 2021-01-01",140.45,56.14,30,"1992-01-01 2021-01-01",8.74,13.45,30,"1992-01-01 2021-01-01",0.6,1.25,30,"1992-01-01 2021-01-01",,,,
2021-12-01,4.21,1.3,30,"1991-12-01 2020-12-01",94.99,2.59,30,"1991-12-01 2020-12-01",7.27,1.14,30,"1991-12-01 2020-12-01",22.4,3.46,30,"1991-12-01 2020-12-01",-0.03,1.62,30,"1991-12-01 2020-12-01",72.66,3.58,30,"1991-12-01 2020-12-01",1.43,1.29,30,"1991-12-01 2020-12-01",1.77,0.75,30,"1991-12-01 2020-12-01",146.11,52.72,30,"1991-12-01 2020-12-01",135.11,49.37,30,"1991-12-01 2020-12-01",11.35,26.24,30,"1991-12-01 2020-12-01",0.9,2.56,30,"1991-12-01 2020-12-01",,,,
2021-11-01,6.36,1.25,30,"1991-11-01 2020-11-01",95.64,2.39,30,"1991-11-01 2020-11-01",9.91,1.01,30,"1991-11-01 2020-11-01",21.02,3.43,30,"1991-11-01 2020-11-01",1.91,1.68,30,"1991-11-01 2020-11-01",70.69,4.24,30,"1991-11-01 2020-11-01",3.12,1.42,30,"1991-11-01 2020-11-01",1.18,0.77,30,"1991-11-01 2020-11-01",144.16,67.2,30,"1991-11-01 2020-11-01",140.99,63.99,30,"1991-11-01 2020-11-01",3.35,8.34,30,"1991-11-01 2020-11-01",0.2,0.58,30,"1991-11-01 2020-11-01",,,,
2021-10-01,9.04,1.05,30,"1991-10-01 2020-10-01",94.6,3.27,30,"1991-10-01 2020-10-01",14.26,0.77,30,"1991-10-01 2020-10-01",18.51,2.27,30,"1991-10-01 2020-10-01",4.64,1.47,30,"1991-10-01 2020-10-01",64.87,4.78,30,"1991-10-01 2020-10-01",6.02,1.06,30,"1991-10-01 2020-10-01",0.8,0.46,30,"1991-10-01 2020-10-01",98.33,61.72,30,"1991-10-01 2020-10-01",98.2,61.87,30,"1991-10-01 2020-10-01",0.15,0.83,30,"1991-10-01 2020-10-01",0,0,30,"1991-10-01 2020-10-01",,,,
2021-09-01,11.87,0.87,30,"1991-09-01 2020-09-01",92.95,3.32,30,"1991-09-01 2020-09-01",19.7,1.05,30,"1991-09-01 2020-09-01",16.77,1.93,30,"1991-09-01 2020-09-01",7.7,1.04,30,"1991-09-01 2020-09-01",56.84,4.44,30,"1991-09-01 2020-09-01",9.23,0.96,30,"1991-09-01 2020-09-01",0.43,0.42,30,"1991-09-01 2020-09-01",39.01,31.45,30,"1991-09-01 2020-09-01",39.01,31.45,30,"1991-09-01 2020-09-01",0,0,30,"1991-09-01 2020-09-01",0,0,30,"1991-09-01 2020-09-01",,,,
2021-08-01,13.14,0.69,30,"1991-08-01 2020-08-01",90.12,3.44,30,"1991-08-01 2020-08-01",22.57,0.81,30,"1991-08-01 2020-08-01",18.21,1.62,30,"1991-08-01 2020-08-01",9.57,0.82,30,"1991-08-01 2020-08-01",52.59,3.39,30,"1991-08-01 2020-08-01",11.57,0.69,30,"1991-08-01 2020-08-01",0.36,0.25,30,"1991-08-01 2020-08-01",22.3,22.61,30,"1991-08-01 2020-08-01",22.3,22.61,30,"1991-08-01 2020-08-01",0,0,30,"1991-08-01 2020-08-01",0,0,30,"1991-08-01 2020-08-01",,,,
2021-07-01,12.8,0.66,30,"1991-07-01 2020-07-01",88.64,3.27,30,"1991-07-01 2020-07-01",22.7,1.09,30,"1991-07-01 2020-07-01",19,1.65,30,"1991-07-01 2020-07-01",9.27,0.79,30,"1991-07-01 2020-07-01",50.87,4.18,30,"1991-07-01 2020-07-01",11.75,0.74,30,"1991-07-01 2020-07-01",0.59,0.38,30,"1991-07-01 2020-07-01",17.32,14.16,30,"1991-07-01 2020-07-01",17.32,14.16,30,"1991-07-01 2020-07-01",0,0,30,"1991-07-01 2020-07-01",0,0,30,"1991-07-01 2020-07-01",,,,
2021-06-01,11.09,0.8,30,"1991-06-01 2020-06-01",87.92,3.49,30,"1991-06-01 2020-06-01",20.17,1.37,30,"1991-06-01 2020-06-01",19.99,1.85,30,"1991-06-01 2020-06-01",7.04,0.83,30,"1991-06-01 2020-06-01",51.03,4.16,30,"1991-06-01 2020-06-01",10.15,0.76,30,"1991-06-01 2020-06-01",0.92,0.46,30,"1991-06-01 2020-06-01",28.11,13.99,30,"1991-06-01 2020-06-01",28.11,13.99,30,"1991-06-01 2020-06-01",0,0,30,"1991-06-01 2020-06-01",0,0,30,"1991-06-01 2020-06-01",,,,
2021-05-01,9.25,1.18,30,"1991-05-01 2020-05-01",89.26,3.56,30,"1991-05-01 2020-05-01",17.47,1.35,30,"1991-05-01 2020-05-01",19.69,1.51,30,"1991-05-01 2020-05-01",4.83,1.43,30,"1991-05-01 2020-05-01",52.74,3.92,30,"1991-05-01 2020-05-01",7.64,1.03,30,"1991-05-01 2020-05-01",0.92,0.51,30,"1991-05-01 2020-05-01",34.71,19.25,30,"1991-05-01 2020-05-01",34.62,19.41,30,"1991-05-01 2020-05-01",0,0,30,"1991-05-01 2020-05-01",0,0,30,"1991-05-01 2020-05-01",,,,
2021-04-01,6.66,1.11,30,"1991-04-01 2020-04-01",90.51,3.37,30,"1991-04-01 2020-04-01",13.66,1.07,30,"1991-04-01 2020-04-01",21.1,1.77,30,"1991-04-01 2020-04-01",1.95,1.39,30,"1991-04-01 2020-04-01",54.27,4.16,30,"1991-04-01 2020-04-01",4.57,1.07,30,"1991-04-01 2020-04-01",1.26,0.69,30,"1991-04-01 2020-04-01",48.93,25.34,30,"1991-04-01 2020-04-01",48.52,25.47,30,"1991-04-01 2020-04-01",0.41,2.19,30,"1991-04-01 2020-04-01",0,0,30,"1991-04-01 2020-04-01",,,,
2021-03-01,5.07,1.31,30,"1991-03-01 2020-03-01",91.91,3.18,30,"1991-03-01 2020-03-01",10.78,1.22,30,"1991-03-01 2020-03-01",21.87,3.4,30,"1991-03-01 2020-03-01",0.41,1.51,30,"1991-03-01 2020-03-01",59.36,4.07,30,"1991-03-01 2020-03-01",2.73,1.06,30,"1991-03-01 2020-03-01",1.38,0.75,30,"1991-03-01 2020-03-01",82.71,38.52,30,"1991-03-01 2020-03-01",79.4,37.19,30,"1991-03-01 2020-03-01",3.27,5.59,30,"1991-03-01 2020-03-01",0,0.1,30,"1991-03-01 2020-03-01",,,,
2021-02-01,3.96,1.76,30,"1991-02-01 2020-02-01",93.27,3.11,30,"1991-02-01 2020-02-01",8.67,1.48,30,"1991-02-01 2020-02-01",20.6,3.86,30,"1991-02-01 2020-02-01",-0.67,2.26,30,"1991-02-01 2020-02-01",64.27,5.24,30,"1991-02-01 2020-02-01",1.39,1.58,30,"1991-02-01 2020-02-01",1.42,0.86,30,"1991-02-01 2020-02-01",88.53,45.28,30,"1991-02-01 2020-02-01",80.42,45.18,30,"1991-02-01 2020-02-01",7.89,15.55,30,"1991-02-01 2020-02-01",0.6,2.02,30,"1991-02-01 2020-02-01",,,,
2021-01-01,4.37,1.55,30,"1991-01-01 2020-01-01",95.1,2.8,30,"1991-01-01 2020-01-01",7.55,1.27,30,"1991-01-01 2020-01-01",20.51,3.37,30,"1991-01-01 2020-01-01",0.14,1.84,30,"1991-01-01 2020-01-01",73.01,4.34,30,"1991-01-01 2020-01-01",1.57,1.34,30,"1991-01-01 2020-01-01",1.55,0.73,30,"1991-01-01 2020-01-01",148.46,58.22,30,"1991-01-01 2020-01-01",138.65,57.04,30,"1991-01-01 2020-01-01",9.82,13.99,30,"1991-01-01 2020-01-01",0.7,1.3,30,"1991-01-01 2020-01-01",,,,
2020-12-01,4.05,1.4,30,"1990-12-01 2019-12-01",94.61,2.87,30,"1990-12-01 2019-12-01",7.15,1.22,30,"1990-12-01 2019-12-01",22.47,3.46,30,"1990-12-01 2019-12-01",-0.24,1.78,30,"1990-12-01 2019-12-01",72.42,3.72,30,"1990-12-01 2019-12-01",1.32,1.36,30,"1990-12-01 2019-12-01",1.78,0.75,30,"1990-12-01 2019-12-01",145.9,52.59,30,"1990-12-01 2019-12-01",134.7,49.09,30,"1990-12-01 2019-12-01",11.86,26.32,30,"1990-12-01 2019-12-01",0.9,2.56,30,"1990-12-01 2019-12-01",,,,
2020-11-01,6.37,1.25,30,"1990-11-01 2019-11-01",95.49,2.38,30,"1990-11-01 2019-11-01",9.93,1.01,30,"1990-11-01 2019-11-01",20.93,3.38,30,"1990-11-01 2019-11-01",1.91,1.67,30,"1990-11-01 2019-11-01",70.75,4.21,30,"1990-11-01 2019-11-01",3.12,1.42,30,"1990-11-01 2019-11-01",1.15,0.78,30,"1990-11-01 2019-11-01",148.21,70.93,30,"1990-11-01 2019-11-01",145.04,68.09,30,"1990-11-01 2019-11-01",3.35,8.34,30,"1990-11-01 2019-11-01",0.2,0.58,30,"1990-11-01 2019-11-01",,,,
2020-10-01,8.98,1.06,30,"1990-10-01 2019-10-01",94.42,3.23,30,"1990-10-01 2019-10-01",14.22,0.8,30,"1990-10-01 2019-10-01",18.49,2.25,30,"1990-10-01 2019-10-01",4.55,1.5,30,"1990-10-01 2019-10-01",64.81,4.79,30,"1990-10-01 2019-10-01",5.94,1.07,30,"1990-10-01 2019-10-01",0.79,0.44,30,"1990-10-01 2019-10-01",98.41,61.72,30,"1990-10-01 2019-10-01",98.28,61.87,30,"1990-10-01 2019-10-01",0.15,0.83,30,"1990-10-01 2019-10-01",0,0,30,"1990-10-01 2019-10-01",,,,
