"REF_DATE","GEO","DGUID","Sales taxes","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Alberta","2016A000248","Excluding sales taxes","Food and non-alcoholic beverages","Dollars","81","millions","6","v99924652","10.1.2","12400.2","","","","1"
"2015","Alberta","2016A000248","Excluding sales taxes","Food and non-alcoholic beverages","Dollars","81","millions","6","v99924652","10.1.2","12621.5","","","","1"
"2016","Alberta","2016A000248","Excluding sales taxes","Food and non-alcoholic beverages","Dollars","81","millions","6","v99924652","10.1.2","12619.9","","","","1"
"2017","Alberta","2016A000248","Excluding sales taxes","Food and non-alcoholic beverages","Dollars","81","millions","6","v99924652","10.1.2","13116.9","","","","1"
"2018","Alberta","2016A000248","Excluding sales taxes","Food and non-alcoholic beverages","Dollars","81","millions","6","v99924652","10.1.2","13505.9","","","","1"
"2019","Alberta","2016A000248","Excluding sales taxes","Food and non-alcoholic beverages","Dollars","81","millions","6","v99924652","10.1.2","14061.6","","","","1"
"2020","Alberta","2016A000248","Excluding sales taxes","Food and non-alcoholic beverages","Dollars","81","millions","6","v99924652","10.1.2","15231.6","","","","1"
"2021","Alberta","2016A000248","Excluding sales taxes","Food and non-alcoholic beverages","Dollars","81","millions","6","v99924652","10.1.2","15030.8","","","","1"
"2022","Alberta","2016A000248","Excluding sales taxes","Food and non-alcoholic beverages","Dollars","81","millions","6","v99924652","10.1.2","15992.0","","","","1"
"2007","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","7531.6","","","","1"
"2008","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","8004.5","","","","1"
"2009","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","8533.8","","","","1"
"2010","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","8708.7","","","","1"
"2011","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","9110.6","","","","1"
"2012","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","9524.5","","","","1"
"2013","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","10119.4","","","","1"
"2014","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","10814.4","","","","1"
"2015","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","11044.9","","","","1"
"2016","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","11089.1","","","","1"
"2017","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","11505.8","","","","1"
"2018","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","11809.3","","","","1"
"2019","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","12296.4","","","","1"
"2020","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","13289.0","","","","1"
"2021","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","13058.4","","","","1"
"2022","Alberta","2016A000248","Excluding sales taxes","Food","Dollars","81","millions","6","v99924653","10.1.3","13867.8","","","","1"
"2007","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1072.0","","","","1"
"2008","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1139.3","","","","1"
"2009","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1212.5","","","","1"
"2010","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1248.5","","","","1"
"2011","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1333.3","","","","1"
"2012","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1395.4","","","","1"
"2013","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1485.9","","","","1"
"2014","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1585.8","","","","1"
"2015","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1576.6","","","","1"
"2016","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1530.8","","","","1"
"2017","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1611.1","","","","1"
"2018","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1696.6","","","","1"
"2019","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1765.2","","","","1"
"2020","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1942.6","","","","1"
"2021","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","1972.4","","","","1"
"2022","Alberta","2016A000248","Excluding sales taxes","Non-alcoholic beverages","Dollars","81","millions","6","v99924654","10.1.4","2124.3","","","","1"
"2007","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","4241.8","","","","1"
"2008","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","4441.0","","","","1"
"2009","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","4481.5","","","","1"
"2010","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","4505.8","","","","1"
"2011","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","4606.2","","","","1"
"2012","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","4805.5","","","","1"
"2013","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","4966.8","","","","1"
"2014","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","5239.3","","","","1"
"2015","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","5552.2","","","","1"
"2016","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","5646.7","","","","1"
"2017","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","5633.5","","","","1"
"2018","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","5735.9","","","","1"
"2019","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","5912.3","","","","1"
"2020","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","6585.5","","","","1"
"2021","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","6723.0","","","","1"
"2022","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages, tobacco and cannabis","Dollars","81","millions","6","v99924655","10.1.5","6654.9","","","","1"
"2007","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","1803.7","","","","1"
"2008","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","1919.7","","","","1"
"2009","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","1961.1","","","","1"
"2010","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","1968.1","","","","1"
"2011","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","2052.6","","","","1"
"2012","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","2206.5","","","","1"
"2013","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","2315.3","","","","1"
"2014","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","2441.1","","","","1"
"2015","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","2557.6","","","","1"
"2016","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","2497.8","","","","1"
"2017","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","2500.0","","","","1"
"2018","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","2536.6","","","","1"
"2019","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","2593.3","","","","1"
"2020","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","2916.5","","","","1"
"2021","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","2953.2","","","","1"
"2022","Alberta","2016A000248","Excluding sales taxes","Alcoholic beverages","Dollars","81","millions","6","v99924656","10.1.6","2782.3","","","","1"
"2007","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","1876.8","","","","1"
"2008","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","1955.1","","","","1"
"2009","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","1971.3","","","","1"
"2010","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","1988.9","","","","1"
"2011","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","1980.6","","","","1"
"2012","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","1993.8","","","","1"
"2013","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","2001.5","","","","1"
"2014","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","2135.7","","","","1"
"2015","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","2339.8","","","","1"
"2016","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","2522.1","","","","1"
"2017","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","2566.5","","","","1"
"2018","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","2609.6","","","","1"
"2019","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","2610.9","","","","1"
"2020","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","2732.4","","","","1"
"2021","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","2749.6","","","","1"
"2022","Alberta","2016A000248","Excluding sales taxes","Tobacco","Dollars","81","millions","6","v99924657","10.1.7","2795.7","","","","1"
"2007","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","","..","","","1"
"2008","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","","..","","","1"
"2009","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","","..","","","1"
"2010","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","","..","","","1"
"2011","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","","..","","","1"
"2012","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","","..","","","1"
"2013","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","","..","","","1"
"2014","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","","..","","","1"
"2015","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","","..","","","1"
"2016","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","","..","","","1"
"2017","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","","..","","","1"
"2018","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","31.1","","","","1"
"2019","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","252.6","","","","1"
"2020","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","575.1","","","","1"
"2021","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","705.3","","","","1"
"2022","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (licensed)","Dollars","81","millions","6","v1077009666","10.1.113","806.4","","","","1"
"2007","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","561.3","","","","1"
"2008","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","566.1","","","","1"
"2009","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","549.1","","","","1"
"2010","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","548.9","","","","1"
"2011","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","573.0","","","","1"
"2012","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","605.1","","","","1"
"2013","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","650.0","","","","1"
"2014","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","662.5","","","","1"
"2015","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","654.8","","","","1"
"2016","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","626.8","","","","1"
"2017","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","567.0","","","","1"
"2018","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","558.5","","","","1"
"2019","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","455.5","","","","1"
"2020","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","361.5","","","","1"
"2021","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","314.8","","","","1"
"2022","Alberta","2016A000248","Excluding sales taxes","Cannabis products for non-medical use (unlicensed)","Dollars","81","millions","6","v1077009667","10.1.114","270.5","","","","1"
"2007","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","4707.1","","","","1"
"2008","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","4768.5","","","","1"
"2009","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","4606.2","","","","1"
"2010","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","4819.7","","","","1"
"2011","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","5086.0","","","","1"
"2012","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","5416.9","","","","1"
"2013","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","5630.9","","","","1"
"2014","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","5948.3","","","","1"
"2015","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","5933.6","","","","1"
"2016","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","5820.4","","","","1"
"2017","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","5872.6","","","","1"
"2018","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","5991.6","","","","1"
"2019","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","6035.2","","","","1"
"2020","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","4780.8","","","","1"
"2021","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","5629.8","","","","1"
"2022","Alberta","2016A000248","Excluding sales taxes","Clothing and footwear","Dollars","81","millions","6","v99924658","10.1.8","6424.1","","","","1"
"2007","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","449.2","","","","1"
"2008","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","445.2","","","","1"
"2009","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","419.0","","","","1"
"2010","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","431.7","","","","1"
"2011","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","479.1","","","","1"
"2012","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","508.4","","","","1"
"2013","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","507.5","","","","1"
"2014","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","541.3","","","","1"
"2015","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","525.6","","","","1"
"2016","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","522.4","","","","1"
"2017","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","530.7","","","","1"
"2018","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","558.3","","","","1"
"2019","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","574.5","","","","1"
"2020","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","461.3","","","","1"
"2021","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","567.2","","","","1"
"2022","Alberta","2016A000248","Excluding sales taxes","Clothing materials, other articles of clothing and clothing accessories","Dollars","81","millions","6","v99924659","10.1.9","700.7","","","","1"
"2007","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","3483.8","","","","1"
"2008","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","3525.1","","","","1"
"2009","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","3385.9","","","","1"
"2010","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","3558.1","","","","1"
"2011","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","3723.1","","","","1"
"2012","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","3953.1","","","","1"
"2013","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","4119.2","","","","1"
"2014","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","4342.2","","","","1"
"2015","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","4321.8","","","","1"
"2016","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","4234.2","","","","1"
"2017","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","4238.2","","","","1"
"2018","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","4318.1","","","","1"
"2019","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","4352.7","","","","1"
"2020","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","3408.3","","","","1"
"2021","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","4035.1","","","","1"
"2022","Alberta","2016A000248","Excluding sales taxes","Garments","Dollars","81","millions","6","v99924660","10.1.10","4538.4","","","","1"
"2007","Alberta","2016A000248","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99924661","10.1.11","127.6","","","","1"
