"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Ontario","2016A000235","Total - gender","0 to 4 years","Persons","249","units","0","v468774","7.1.7","718407","","","","0"
"2012","Ontario","2016A000235","Total - gender","0 to 4 years","Persons","249","units","0","v468774","7.1.7","721230","","","","0"
"2013","Ontario","2016A000235","Total - gender","0 to 4 years","Persons","249","units","0","v468774","7.1.7","720027","","","","0"
"2014","Ontario","2016A000235","Total - gender","0 to 4 years","Persons","249","units","0","v468774","7.1.7","717626","","","","0"
"2015","Ontario","2016A000235","Total - gender","0 to 4 years","Persons","249","units","0","v468774","7.1.7","714741","","","","0"
"2016","Ontario","2016A000235","Total - gender","0 to 4 years","Persons","249","units","0","v468774","7.1.7","718858","","","","0"
"2017","Ontario","2016A000235","Total - gender","0 to 4 years","Persons","249","units","0","v468774","7.1.7","721369","","","","0"
"2018","Ontario","2016A000235","Total - gender","0 to 4 years","Persons","249","units","0","v468774","7.1.7","726384","","","","0"
"2019","Ontario","2016A000235","Total - gender","0 to 4 years","Persons","249","units","0","v468774","7.1.7","730104","","","","0"
"2020","Ontario","2016A000235","Total - gender","0 to 4 years","Persons","249","units","0","v468774","7.1.7","730444","","","","0"
"2021","Ontario","2016A000235","Total - gender","0 to 4 years","Persons","249","units","0","v468774","7.1.7","720216","","","","0"
"2022","Ontario","2016A000235","Total - gender","0 to 4 years","Persons","249","units","0","v468774","7.1.7","715358","","","","0"
"2023","Ontario","2016A000235","Total - gender","0 to 4 years","Persons","249","units","0","v468774","7.1.7","713247","","","","0"
"1990","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","693500","","","","0"
"1991","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","702325","","","","0"
"1992","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","716981","","","","0"
"1993","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","725292","","","","0"
"1994","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","735986","","","","0"
"1995","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","747644","","","","0"
"1996","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","759908","","","","0"
"1997","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","772808","","","","0"
"1998","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","786363","","","","0"
"1999","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","791436","","","","0"
"2000","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","794472","","","","0"
"2001","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","797615","","","","0"
"2002","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","793890","","","","0"
"2003","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","781682","","","","0"
"2004","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","766430","","","","0"
"2005","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","749547","","","","0"
"2006","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","731779","","","","0"
"2007","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","722719","","","","0"
"2008","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","716952","","","","0"
"2009","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","716170","","","","0"
"2010","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","714591","","","","0"
"2011","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","718284","","","","0"
"2012","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","727831","","","","0"
"2013","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","739746","","","","0"
"2014","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","745923","","","","0"
"2015","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","752316","","","","0"
"2016","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","760228","","","","0"
"2017","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","765051","","","","0"
"2018","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","768588","","","","0"
"2019","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","772961","","","","0"
"2020","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","777455","","","","0"
"2021","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","779955","","","","0"
"2022","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","786103","","","","0"
"2023","Ontario","2016A000235","Total - gender","5 to 9 years","Persons","249","units","0","v468588","7.1.13","795655","","","","0"
"1990","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","658082","","","","0"
"1991","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","670067","","","","0"
"1992","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","682921","","","","0"
"1993","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","696943","","","","0"
"1994","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","711828","","","","0"
"1995","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","726389","","","","0"
"1996","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","740403","","","","0"
"1997","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","755090","","","","0"
"1998","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","765784","","","","0"
"1999","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","775997","","","","0"
"2000","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","789378","","","","0"
"2001","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","803743","","","","0"
"2002","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","822970","","","","0"
"2003","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","836489","","","","0"
"2004","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","841065","","","","0"
"2005","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","838887","","","","0"
"2006","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","830712","","","","0"
"2007","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","822112","","","","0"
"2008","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","812386","","","","0"
"2009","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","800198","","","","0"
"2010","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","785903","","","","0"
"2011","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","768789","","","","0"
"2012","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","758980","","","","0"
"2013","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","753309","","","","0"
"2014","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","754533","","","","0"
"2015","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","754377","","","","0"
"2016","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","761527","","","","0"
"2017","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","770176","","","","0"
"2018","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","784570","","","","0"
"2019","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","794501","","","","0"
"2020","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","803800","","","","0"
"2021","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","807179","","","","0"
"2022","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","815043","","","","0"
"2023","Ontario","2016A000235","Total - gender","10 to 14 years","Persons","249","units","0","v468606","7.1.19","824508","","","","0"
"1990","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","717492","","","","0"
"1991","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","708820","","","","0"
"1992","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","703447","","","","0"
"1993","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","699185","","","","0"
"1994","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","704664","","","","0"
"1995","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","711034","","","","0"
"1996","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","720550","","","","0"
"1997","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","730614","","","","0"
"1998","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","747249","","","","0"
"1999","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","764197","","","","0"
"2000","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","785179","","","","0"
"2001","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","805204","","","","0"
"2002","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","820614","","","","0"
"2003","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","829165","","","","0"
"2004","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","841426","","","","0"
"2005","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","857703","","","","0"
"2006","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","873061","","","","0"
"2007","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","878107","","","","0"
"2008","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","886422","","","","0"
"2009","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","890613","","","","0"
"2010","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","894773","","","","0"
"2011","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","896092","","","","0"
"2012","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","883304","","","","0"
"2013","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","868919","","","","0"
"2014","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","856238","","","","0"
"2015","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","845303","","","","0"
"2016","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","842395","","","","0"
"2017","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","842151","","","","0"
"2018","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","844382","","","","0"
"2019","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","844994","","","","0"
"2020","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","840767","","","","0"
"2021","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","824719","","","","0"
"2022","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","858970","","","","0"
"2023","Ontario","2016A000235","Total - gender","15 to 19 years","Persons","249","units","0","v468627","7.1.25","890595","","","","0"
"1990","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","814101","","","","0"
"1991","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","798723","","","","0"
"1992","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","792321","","","","0"
"1993","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","778556","","","","0"
"1994","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","767561","","","","0"
"1995","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","757797","","","","0"
"1996","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","744615","","","","0"
"1997","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","742452","","","","0"
"1998","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","741437","","","","0"
"1999","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","749792","","","","0"
"2000","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","763384","","","","0"
"2001","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","784378","","","","0"
"2002","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","802074","","","","0"
"2003","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","823766","","","","0"
"2004","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","842531","","","","0"
"2005","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","859741","","","","0"
"2006","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","873557","","","","0"
"2007","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","879867","","","","0"
"2008","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","880239","","","","0"
"2009","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","887459","","","","0"
"2010","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","904064","","","","0"
"2011","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","919741","","","","0"
"2012","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","936398","","","","0"
"2013","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","947873","","","","0"
"2014","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","951841","","","","0"
"2015","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","948922","","","","0"
"2016","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","958411","","","","0"
"2017","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","983169","","","","0"
"2018","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","1014565","","","","0"
"2019","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","1033680","","","","0"
"2020","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","1025395","","","","0"
"2021","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","988890","","","","0"
"2022","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","1034147","","","","0"
"2023","Ontario","2016A000235","Total - gender","20 to 24 years","Persons","249","units","0","v468648","7.1.31","1104133","","","","0"
"1990","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","992052","","","","0"
"1991","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","966786","","","","0"
"1992","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","940238","","","","0"
"1993","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","902150","","","","0"
"1994","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","866549","","","","0"
"1995","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","838771","","","","0"
"1996","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","823027","","","","0"
"1997","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","816290","","","","0"
"1998","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","808836","","","","0"
"1999","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","802263","","","","0"
"2000","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","802787","","","","0"
"2001","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","806900","","","","0"
"2002","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","811518","","","","0"
"2003","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","812626","","","","0"
"2004","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","818560","","","","0"
"2005","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","822151","","","","0"
"2006","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","829279","","","","0"
"2007","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","838689","","","","0"
"2008","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","853879","","","","0"
"2009","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","866639","","","","0"
"2010","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","882587","","","","0"
"2011","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","893222","","","","0"
"2012","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","905863","","","","0"
"2013","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","910214","","","","0"
"2014","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","918821","","","","0"
"2015","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","927348","","","","0"
"2016","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","947766","","","","0"
"2017","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","975385","","","","0"
"2018","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","1018634","","","","0"
"2019","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","1057269","","","","0"
"2020","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","1085649","","","","0"
"2021","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","1094116","","","","0"
"2022","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","1135413","","","","0"
"2023","Ontario","2016A000235","Total - gender","25 to 29 years","Persons","249","units","0","v468666","7.1.37","1218306","","","","0"
"1990","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","931861","","","","0"
