date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2023-05-01,1.84,1.35,25,"1998-05-01 2022-05-01",87.28,4.17,25,"1998-05-01 2022-05-01",14.26,1.92,30,"1993-05-01 2022-05-01",16.17,1.58,25,"1998-05-01 2022-05-01",-4.21,1.58,25,"1998-05-01 2022-05-01",35.53,4.58,25,"1998-05-01 2022-05-01",0.34,0.99,30,"1993-05-01 2022-05-01",1.07,0.48,25,"1998-05-01 2022-05-01",47.25,22.53,30,"1993-05-01 2022-05-01",,,,,,,,,2,2.16,18,"1993-05-01 2022-05-01",,,,
2023-04-01,-2.63,1.61,25,"1998-04-01 2022-04-01",84.89,3.48,25,"1998-04-01 2022-04-01",8.78,1.91,30,"1993-04-01 2022-04-01",16.66,1.06,25,"1998-04-01 2022-04-01",-9.07,1.9,25,"1998-04-01 2022-04-01",34.81,3.8,25,"1998-04-01 2022-04-01",-3.73,1.48,30,"1993-04-01 2022-04-01",1.55,0.62,25,"1998-04-01 2022-04-01",38.18,22.8,30,"1993-04-01 2022-04-01",,,,,,,,,5.5,6.58,24,"1993-04-01 2022-04-01",,,,
2023-03-01,-5.58,1.96,25,"1998-03-01 2022-03-01",84.88,3.7,25,"1998-03-01 2022-03-01",3.57,2.5,30,"1993-03-01 2022-03-01",16.61,1.34,25,"1998-03-01 2022-03-01",-12.64,2.62,25,"1998-03-01 2022-03-01",39.84,5.24,25,"1998-03-01 2022-03-01",-8.11,2.97,30,"1993-03-01 2022-03-01",2.09,0.98,25,"1998-03-01 2022-03-01",28.57,14.7,28,"1993-03-01 2022-03-01",,,,,,,,,15.5,11.12,27,"1993-03-01 2022-03-01",,,,
2023-02-01,-8.89,2.91,25,"1998-02-01 2022-02-01",84.85,4.06,25,"1998-02-01 2022-02-01",-1.02,3.32,30,"1993-02-01 2022-02-01",16.31,1.44,25,"1998-02-01 2022-02-01",-16.46,4.26,25,"1998-02-01 2022-02-01",45.99,4.03,25,"1998-02-01 2022-02-01",-13.2,4.2,30,"1993-02-01 2022-02-01",2.56,0.88,25,"1998-02-01 2022-02-01",19.61,10.68,28,"1993-02-01 2022-02-01",,,,,,,,,21.5,9.38,27,"1993-02-01 2022-02-01",,,,
2023-01-01,-8.6,1.82,25,"1998-01-01 2022-01-01",86.68,3.6,25,"1998-01-01 2022-01-01",-3.47,2.24,30,"1993-01-01 2022-01-01",17.31,1.69,25,"1998-01-01 2022-01-01",-15.66,2.45,25,"1998-01-01 2022-01-01",58.26,4.24,25,"1998-01-01 2022-01-01",-13.47,3.14,30,"1993-01-01 2022-01-01",4,0.92,25,"1998-01-01 2022-01-01",18.96,10.28,29,"1993-01-01 2022-01-01",,,,,,,,,20,7.88,26,"1993-01-01 2022-01-01",,,,
2022-12-01,-9.4,2.27,25,"1997-12-01 2021-12-01",87.29,2.06,25,"1997-12-01 2021-12-01",-4.86,2.63,30,"1992-12-01 2021-12-01",16.81,1.59,25,"1997-12-01 2021-12-01",-16.14,3.07,25,"1997-12-01 2021-12-01",61.28,3.23,25,"1997-12-01 2021-12-01",-13.77,3.39,30,"1992-12-01 2021-12-01",4,0.93,25,"1997-12-01 2021-12-01",25.21,14.6,30,"1992-12-01 2021-12-01",,,,,,,,,14.2,6.57,26,"1992-12-01 2021-12-01",,,,
2022-11-01,-4.88,1.88,25,"1992-11-01 2021-11-01",88.2,3.72,25,"1992-11-01 2021-11-01",0.67,2.37,30,"1992-11-01 2021-11-01",16.45,1.23,25,"1992-11-01 2021-11-01",-10.66,2.58,25,"1992-11-01 2021-11-01",56.87,6.5,25,"1992-11-01 2021-11-01",-8.04,2.62,30,"1992-11-01 2021-11-01",3.87,1.08,25,"1992-11-01 2021-11-01",29.38,17.87,29,"1992-11-01 2021-11-01",,,,,,,,,6.7,4.71,27,"1992-11-01 2021-11-01",,,,
2022-10-01,-0.63,1.64,25,"1992-10-01 2021-10-01",87.47,4.15,25,"1992-10-01 2021-10-01",9.1,1.95,30,"1992-10-01 2021-10-01",15.59,1.84,25,"1992-10-01 2021-10-01",-6.16,1.78,25,"1992-10-01 2021-10-01",43.65,7.3,25,"1992-10-01 2021-10-01",-2.28,1.56,30,"1992-10-01 2021-10-01",2.54,0.96,25,"1992-10-01 2021-10-01",32.74,15.59,30,"1992-10-01 2021-10-01",,,,,,,,,3.2,3.67,20,"1992-10-01 2021-10-01",,,,
2022-09-01,4.4,0.99,25,"1992-09-01 2021-09-01",89.61,4.42,25,"1992-09-01 2021-09-01",16.62,2.45,30,"1992-09-01 2021-09-01",15.46,1.55,25,"1992-09-01 2021-09-01",-1.08,1.17,25,"1992-09-01 2021-09-01",38.57,6.96,25,"1992-09-01 2021-09-01",2.21,1.04,30,"1992-09-01 2021-09-01",1.39,0.99,25,"1992-09-01 2021-09-01",43.78,23.04,30,"1992-09-01 2021-09-01",,,,,,,,,0.8,2.15,17,"1992-09-01 2019-09-01",,,,
2022-08-01,7.95,1.19,25,"1992-08-01 2021-08-01",88.41,4.21,25,"1992-08-01 2021-08-01",22,1.71,30,"1992-08-01 2021-08-01",16.17,2.65,26,"1992-08-01 2021-08-01",1.72,1.56,25,"1992-08-01 2021-08-01",32.34,5.78,25,"1992-08-01 2021-08-01",5.75,1.07,30,"1992-08-01 2021-08-01",1.67,5.29,26,"1992-08-01 2021-08-01",44.81,25.74,30,"1992-08-01 2021-08-01",,,,,,,,,0,0.02,13,"1992-08-01 2007-08-01",,,,
2022-07-01,8.63,1.37,25,"1992-07-01 2021-07-01",86.88,4.73,25,"1992-07-01 2021-07-01",22.66,2.38,30,"1992-07-01 2021-07-01",16.2,1.32,25,"1992-07-01 2021-07-01",1.91,1.59,25,"1992-07-01 2021-07-01",31.26,6.52,25,"1992-07-01 2021-07-01",6.88,1.09,30,"1992-07-01 2021-07-01",0.86,0.46,25,"1992-07-01 2021-07-01",43.08,32.52,30,"1992-07-01 2021-07-01",,,,,,,,,0,0,13,"1992-07-01 2007-07-01",,,,
2022-06-01,6.32,1.03,25,"1992-06-01 2021-06-01",88.89,4.63,25,"1992-06-01 2021-06-01",18.1,1.57,30,"1992-06-01 2021-06-01",15.5,1,25,"1992-06-01 2021-06-01",0.29,1.43,25,"1992-06-01 2021-06-01",38.04,7.09,25,"1992-06-01 2021-06-01",4.47,0.83,30,"1992-06-01 2021-06-01",0.83,0.51,25,"1992-06-01 2021-06-01",69.36,40.13,30,"1992-06-01 2021-06-01",,,,,,,,,1.1,2.11,20,"1992-06-01 2013-06-01",,,,
2022-05-01,1.78,1.46,25,"1992-05-01 2021-05-01",86.76,5.54,25,"1992-05-01 2021-05-01",14.3,1.9,30,"1992-05-01 2021-05-01",16.18,1.59,25,"1992-05-01 2021-05-01",-4.14,1.5,25,"1992-05-01 2021-05-01",35.67,4.45,25,"1992-05-01 2021-05-01",0.39,1,30,"1992-05-01 2021-05-01",1.05,0.48,25,"1992-05-01 2021-05-01",49.49,21.96,30,"1992-05-01 2021-05-01",,,,,,,,,1.7,1.94,18,"1992-05-01 2019-05-01",,,,
2022-04-01,-2.56,1.52,25,"1992-04-01 2021-04-01",84.39,4.79,25,"1992-04-01 2021-04-01",8.94,1.86,30,"1992-04-01 2021-04-01",16.71,1.03,25,"1992-04-01 2021-04-01",-8.87,1.77,25,"1992-04-01 2021-04-01",34.93,3.71,25,"1992-04-01 2021-04-01",-3.59,1.48,30,"1992-04-01 2021-04-01",1.5,0.61,25,"1992-04-01 2021-04-01",39.06,22.17,30,"1992-04-01 2021-04-01",,,,,,,,,5.5,6.57,24,"1992-04-01 2021-04-01",,,,
2022-03-01,-5.63,1.95,25,"1992-03-01 2021-03-01",84.19,4.95,25,"1992-03-01 2021-03-01",3.77,2.79,30,"1992-03-01 2021-03-01",16.61,1.34,25,"1992-03-01 2021-03-01",-12.56,2.69,25,"1992-03-01 2021-03-01",39.55,5.51,25,"1992-03-01 2021-03-01",-8.04,3.05,30,"1992-03-01 2021-03-01",1.99,1.04,25,"1992-03-01 2021-03-01",27.9,15.39,28,"1992-03-01 2021-03-01",,,,,,,,,14.9,11.49,27,"1992-03-01 2021-03-01",,,,
2022-02-01,-8.82,2.93,25,"1992-02-01 2021-02-01",84.75,4.3,25,"1992-02-01 2021-02-01",-0.87,3.46,30,"1992-02-01 2021-02-01",16.25,1.43,25,"1992-02-01 2021-02-01",-16.3,4.37,25,"1992-02-01 2021-02-01",45.9,4.09,25,"1992-02-01 2021-02-01",-13.11,4.29,30,"1992-02-01 2021-02-01",2.42,0.85,25,"1992-02-01 2021-02-01",19.74,10.55,28,"1992-02-01 2021-02-01",,,,,,,,,20.9,9.58,27,"1992-02-01 2021-02-01",,,,
2022-01-01,-8.56,1.83,25,"1992-01-01 2021-01-01",86.25,4.45,25,"1992-01-01 2021-01-01",-3.38,2.32,30,"1992-01-01 2021-01-01",17.29,1.67,25,"1992-01-01 2021-01-01",-15.51,2.58,25,"1992-01-01 2021-01-01",58.1,4.26,25,"1992-01-01 2021-01-01",-13.34,3.28,30,"1992-01-01 2021-01-01",3.93,0.93,25,"1992-01-01 2021-01-01",18.99,10.3,29,"1992-01-01 2021-01-01",,,,,,,,,19.4,7.55,26,"1992-01-01 2021-01-01",,,,
2021-12-01,-9.23,2.11,25,"1991-12-01 2020-12-01",86.77,3.82,25,"1991-12-01 2020-12-01",-4.57,2.59,30,"1991-12-01 2020-12-01",16.98,1.66,25,"1991-12-01 2020-12-01",-15.75,2.92,25,"1991-12-01 2020-12-01",60.83,3.64,25,"1991-12-01 2020-12-01",-13.4,3.42,30,"1991-12-01 2020-12-01",4.03,0.9,25,"1991-12-01 2020-12-01",23.78,14.04,30,"1991-12-01 2020-12-01",,,,,,,,,13.6,6.32,26,"1991-12-01 2020-12-01",,,,
2021-11-01,-5.1,1.98,25,"1991-11-01 2020-11-01",87.45,5.04,25,"1991-11-01 2020-11-01",0.63,2.35,30,"1991-11-01 2020-11-01",16.5,1.25,25,"1991-11-01 2020-11-01",-10.83,2.58,25,"1991-11-01 2020-11-01",56.46,6.77,25,"1991-11-01 2020-11-01",-8.15,2.57,30,"1991-11-01 2020-11-01",3.77,1.09,25,"1991-11-01 2020-11-01",27.75,16.62,29,"1991-11-01 2020-11-01",,,,,,,,,6.5,4.55,27,"1991-11-01 2020-11-01",,,,
2021-10-01,-0.8,1.87,25,"1991-10-01 2020-10-01",86.62,6.34,25,"1991-10-01 2020-10-01",9.07,1.95,30,"1991-10-01 2020-10-01",15.66,1.86,25,"1991-10-01 2020-10-01",-6.29,1.92,25,"1991-10-01 2020-10-01",43.57,7.39,25,"1991-10-01 2020-10-01",-2.36,1.6,30,"1991-10-01 2020-10-01",2.44,0.98,25,"1991-10-01 2020-10-01",33.1,15.28,30,"1991-10-01 2020-10-01",,,,,,,,,3.2,3.67,20,"1991-10-01 2020-10-01",,,,
2021-09-01,4.34,1.02,25,"1991-09-01 2020-09-01",89.5,4.62,25,"1991-09-01 2020-09-01",16.66,2.47,30,"1991-09-01 2020-09-01",15.33,1.58,25,"1991-09-01 2020-09-01",-1.11,1.17,25,"1991-09-01 2020-09-01",38.52,6.98,25,"1991-09-01 2020-09-01",2.17,0.99,30,"1991-09-01 2020-09-01",1.26,0.94,25,"1991-09-01 2020-09-01",44.21,22.88,30,"1991-09-01 2020-09-01",,,,,,,,,0.7,2.09,18,"1991-09-01 2019-09-01",,,,
2021-08-01,7.94,1.19,25,"1991-08-01 2020-08-01",87.97,4.93,25,"1991-08-01 2020-08-01",22.08,1.76,30,"1991-08-01 2020-08-01",16.15,2.66,26,"1991-08-01 2020-08-01",1.78,1.62,25,"1991-08-01 2020-08-01",32.31,5.78,25,"1991-08-01 2020-08-01",5.81,1.19,30,"1991-08-01 2020-08-01",1.63,5.29,26,"1991-08-01 2020-08-01",44.8,25.74,30,"1991-08-01 2020-08-01",,,,,,,,,0,0.02,14,"1991-08-01 2007-08-01",,,,
2021-07-01,8.44,1.37,25,"1991-07-01 2020-07-01",86.44,5.42,25,"1991-07-01 2020-07-01",22.5,2.22,30,"1991-07-01 2020-07-01",16.26,1.3,25,"1991-07-01 2020-07-01",1.87,1.58,25,"1991-07-01 2020-07-01",31.58,6.34,25,"1991-07-01 2020-07-01",6.8,0.96,30,"1991-07-01 2020-07-01",0.83,0.45,25,"1991-07-01 2020-07-01",43.14,32.52,30,"1991-07-01 2020-07-01",,,,,,,,,0,0,14,"1991-07-01 2007-07-01",,,,
2021-06-01,6.18,1.14,25,"1991-06-01 2020-06-01",88.53,5.31,25,"1991-06-01 2020-06-01",17.91,1.32,30,"1991-06-01 2020-06-01",15.43,1.09,25,"1991-06-01 2020-06-01",0.22,1.46,25,"1991-06-01 2020-06-01",38.28,6.85,25,"1991-06-01 2020-06-01",4.42,0.75,30,"1991-06-01 2020-06-01",0.84,0.52,25,"1991-06-01 2020-06-01",71.67,40.02,30,"1991-06-01 2020-06-01",,,,,,,,,1.1,2.07,21,"1991-06-01 2013-06-01",,,,
2021-05-01,1.7,1.51,25,"1991-05-01 2020-05-01",86.05,6.16,25,"1991-05-01 2020-05-01",14.3,1.9,30,"1991-05-01 2020-05-01",16.21,1.57,25,"1991-05-01 2020-05-01",-4.13,1.5,25,"1991-05-01 2020-05-01",35.7,4.45,25,"1991-05-01 2020-05-01",0.47,1.03,30,"1991-05-01 2020-05-01",1.02,0.49,25,"1991-05-01 2020-05-01",51.03,22.02,30,"1991-05-01 2020-05-01",,,,,,,,,1.6,1.92,19,"1991-05-01 2019-05-01",,,,
2021-04-01,-2.54,1.5,25,"1991-04-01 2020-04-01",84,5.31,25,"1991-04-01 2020-04-01",8.96,1.87,30,"1991-04-01 2020-04-01",16.59,1.21,25,"1991-04-01 2020-04-01",-8.79,1.78,25,"1991-04-01 2020-04-01",35.09,3.73,25,"1991-04-01 2020-04-01",-3.51,1.49,30,"1991-04-01 2020-04-01",1.43,0.64,25,"1991-04-01 2020-04-01",38.77,22.31,30,"1991-04-01 2020-04-01",,,,,,,,,5.4,6.63,24,"1991-04-01 2020-04-01",,,,
2021-03-01,-5.76,2.04,25,"1991-03-01 2020-03-01",83.77,5.65,25,"1991-03-01 2020-03-01",3.67,2.78,30,"1991-03-01 2020-03-01",16.58,1.34,25,"1991-03-01 2020-03-01",-12.7,2.71,25,"1991-03-01 2020-03-01",39.83,5.42,25,"1991-03-01 2020-03-01",-8.16,3.04,30,"1991-03-01 2020-03-01",1.93,1.05,25,"1991-03-01 2020-03-01",28.23,15.25,28,"1991-03-01 2020-03-01",,,,,,,,,14.7,11.47,27,"1991-03-01 2020-03-01",,,,
2021-02-01,-8.47,2.94,25,"1991-02-01 2020-02-01",84.27,5.15,25,"1991-02-01 2020-02-01",-0.49,3.52,30,"1991-02-01 2020-02-01",16.35,1.45,25,"1991-02-01 2020-02-01",-15.78,4.51,25,"1991-02-01 2020-02-01",45.75,4.09,25,"1991-02-01 2020-02-01",-12.6,4.6,30,"1991-02-01 2020-02-01",2.44,0.86,25,"1991-02-01 2020-02-01",19.15,10.54,28,"1991-02-01 2020-02-01",,,,,,,,,20.2,9.75,27,"1991-02-01 2020-02-01",,,,
2021-01-01,-8.81,2.13,25,"1991-01-01 2020-01-01",85.66,5.55,25,"1991-01-01 2020-01-01",-3.51,2.32,30,"1991-01-01 2020-01-01",17.34,1.64,25,"1991-01-01 2020-01-01",-15.74,2.71,25,"1991-01-01 2020-01-01",57.77,4.79,25,"1991-01-01 2020-01-01",-13.48,3.26,30,"1991-01-01 2020-01-01",3.84,1.03,25,"1991-01-01 2020-01-01",18.81,10.4,29,"1991-01-01 2020-01-01",,,,,,,,,20.2,8.31,26,"1991-01-01 2020-01-01",,,,
2020-12-01,-9.57,2.43,25,"1990-12-01 2019-12-01",86.41,4.31,25,"1990-12-01 2019-12-01",-4.85,2.71,30,"1990-12-01 2019-12-01",17.08,1.72,25,"1990-12-01 2019-12-01",-16.09,2.98,25,"1990-12-01 2019-12-01",60.69,3.65,25,"1990-12-01 2019-12-01",-13.67,3.41,30,"1990-12-01 2019-12-01",3.95,0.87,25,"1990-12-01 2019-12-01",23.83,14.07,30,"1990-12-01 2019-12-01",,,,,,,,,15,8.71,26,"1990-12-01 2019-12-01",,,,
2020-11-01,-5.16,1.99,25,"1990-11-01 2019-11-01",87.24,5.26,25,"1990-11-01 2019-11-01",0.57,2.34,30,"1990-11-01 2019-11-01",16.54,1.26,25,"1990-11-01 2019-11-01",-10.83,2.58,25,"1990-11-01 2019-11-01",56.72,6.7,25,"1990-11-01 2019-11-01",-8.15,2.57,30,"1990-11-01 2019-11-01",3.65,1.14,25,"1990-11-01 2019-11-01",29.7,19.6,29,"1990-11-01 2019-11-01",,,,,,,,,7.3,5.6,27,"1990-11-01 2019-11-01",,,,
2020-10-01,-0.84,1.89,25,"1990-10-01 2019-10-01",86.26,6.5,25,"1990-10-01 2019-10-01",9.08,1.94,30,"1990-10-01 2019-10-01",15.75,1.88,25,"1990-10-01 2019-10-01",-6.31,1.93,25,"1990-10-01 2019-10-01",43.36,7.23,25,"1990-10-01 2019-10-01",-2.3,1.59,30,"1990-10-01 2019-10-01",2.4,1,25,"1990-10-01 2019-10-01",34.25,17.38,30,"1990-10-01 2019-10-01",,,,,,,,,2.5,2.61,20,"1990-10-01 2019-10-01",,,,
2020-09-01,4.26,0.96,25,"1990-09-01 2019-09-01",89.2,4.99,25,"1990-09-01 2019-09-01",16.75,2.6,30,"1990-09-01 2019-09-01",15.39,1.58,25,"1990-09-01 2019-09-01",-1.15,1.13,25,"1990-09-01 2019-09-01",38.24,7.28,25,"1990-09-01 2019-09-01",2.17,1,30,"1990-09-01 2019-09-01",1.19,0.97,25,"1990-09-01 2019-09-01",43.75,23.43,30,"1990-09-01 2019-09-01",,,,,,,,,0.7,2.04,19,"1990-09-01 2019-09-01",,,,
2020-08-01,8.02,1.19,25,"1990-08-01 2019-08-01",87.97,4.92,25,"1990-08-01 2019-08-01",22.06,1.74,30,"1990-08-01 2019-08-01",16.16,2.66,26,"1990-08-01 2019-08-01",1.92,1.6,25,"1990-08-01 2019-08-01",32.68,5.54,25,"1990-08-01 2019-08-01",5.89,1.28,30,"1990-08-01 2019-08-01",1.62,5.29,26,"1990-08-01 2019-08-01",45.54,25.25,30,"1990-08-01 2019-08-01",,,,,,,,,0,0.02,15,"1990-08-01 2007-08-01",,,,
2020-07-01,8.48,1.37,25,"1990-07-01 2019-07-01",86.43,5.42,25,"1990-07-01 2019-07-01",22.5,2.22,30,"1990-07-01 2019-07-01",16.16,1.41,25,"1990-07-01 2019-07-01",1.97,1.63,25,"1990-07-01 2019-07-01",31.86,6.4,25,"1990-07-01 2019-07-01",6.86,1.03,30,"1990-07-01 2019-07-01",0.77,0.45,25,"1990-07-01 2019-07-01",45.55,32.53,30,"1990-07-01 2019-07-01",,,,,,,,,0,0,15,"1990-07-01 2007-07-01",,,,
2020-06-01,6.12,1.17,25,"1990-06-01 2019-06-01",88.41,5.41,25,"1990-06-01 2019-06-01",17.91,1.32,30,"1990-06-01 2019-06-01",15.46,1.07,25,"1990-06-01 2019-06-01",0.2,1.46,25,"1990-06-01 2019-06-01",38.18,6.88,25,"1990-06-01 2019-06-01",4.42,0.75,30,"1990-06-01 2019-06-01",0.8,0.54,25,"1990-06-01 2019-06-01",72.65,39.92,30,"1990-06-01 2019-06-01",,,,,,,,,1,2.03,22,"1990-06-01 2013-06-01",,,,
2020-05-01,1.72,1.52,25,"1990-05-01 2019-05-01",86.02,6.15,25,"1990-05-01 2019-05-01",14.29,1.91,30,"1990-05-01 2019-05-01",16.18,1.6,25,"1990-05-01 2019-05-01",-4.07,1.56,25,"1990-05-01 2019-05-01",35.85,4.69,25,"1990-05-01 2019-05-01",0.53,1.06,30,"1990-05-01 2019-05-01",1,0.51,25,"1990-05-01 2019-05-01",53.2,26.16,30,"1990-05-01 2019-05-01",,,,,,,,,1.5,1.9,20,"1990-05-01 2019-05-01",,,,
2020-04-01,-2.41,1.45,25,"1990-04-01 2019-04-01",83.89,5.34,25,"1990-04-01 2019-04-01",9.08,1.85,30,"1990-04-01 2019-04-01",16.56,1.21,25,"1990-04-01 2019-04-01",-8.62,1.72,25,"1990-04-01 2019-04-01",35.26,3.7,25,"1990-04-01 2019-04-01",-3.35,1.43,30,"1990-04-01 2019-04-01",1.37,0.67,25,"1990-04-01 2019-04-01",39.12,22.02,30,"1990-04-01 2019-04-01",,,,,,,,,4.3,5.04,24,"1990-04-01 2019-04-01",,,,
